913152|87788|249478.58|1992-01-01|true
923360|128519|209985.49|1992-01-01|true
952960|34949|14112.14|1992-01-01|true
964006|9118|140207.63|1992-01-01|true
964547|70876|70504.67|1992-01-01|true
990147|69892|7259.17|1992-01-01|true
1002753|61658|2262.86|1992-01-01|true
1006694|56521|69330.10|1992-01-01|true
1038022|67475|71288.52|1992-01-01|true
1049856|8194|227571.93|1992-01-01|true
1049991|125006|166919.15|1992-01-01|true
1054181|139421|185501.90|1992-01-01|true
1059108|61309|39737.31|1992-01-01|true
1059425|110114|101195.24|1992-01-01|true
1069285|128716|165643.81|1992-01-01|true
1070688|36031|19018.02|1992-01-01|true
1073059|120637|166949.57|1992-01-01|true
1081793|85418|120862.73|1992-01-01|true
1091458|99907|140730.79|1992-01-01|true
1104708|48770|234742.37|1992-01-01|true
1110658|93866|81965.61|1992-01-01|true
1111877|15592|153986.59|1992-01-01|true
1115494|147511|179670.44|1992-01-01|true
1123776|55729|20728.08|1992-01-01|true
1132739|139438|254480.99|1992-01-01|true
1133666|122833|216760.16|1992-01-01|true
1139266|17032|27775.03|1992-01-01|true
1157222|18431|221872.99|1992-01-01|true
1159971|46559|5326.28|1992-01-01|true
1161669|126736|177519.54|1992-01-01|true
1185794|63079|347801.18|1992-01-01|true
1186308|23122|438359.73|1992-01-01|true
1190181|67618|78902.84|1992-01-01|true
1203046|53731|313147.33|1992-01-01|true
1203332|44632|389085.79|1992-01-01|true
1211207|62329|133333.97|1992-01-01|true
1215648|135569|129675.05|1992-01-01|true
1243424|7090|80058.71|1992-01-01|true
1244838|58181|189336.74|1992-01-01|true
1247234|103238|47028.07|1992-01-01|true
1249954|37417|158879.22|1992-01-01|true
1255365|107173|118494.14|1992-01-01|true
1275397|35923|100358.12|1992-01-01|true
1285220|131153|322443.42|1992-01-01|true
1290816|97643|45241.90|1992-01-01|true
1298054|125599|188214.53|1992-01-01|true
1304070|7999|206960.21|1992-01-01|true
1314020|103994|178399.21|1992-01-01|true
1332388|92455|174468.02|1992-01-01|true
1332613|84082|213654.50|1992-01-01|true
1340194|130349|189552.26|1992-01-01|true
1352897|112750|195256.01|1992-01-01|true
1353862|114863|165340.94|1992-01-01|true
1359333|53218|85724.82|1992-01-01|true
1362790|66571|277874.19|1992-01-01|true
1373925|5828|278450.09|1992-01-01|true
1377542|67691|370761.77|1992-01-01|true
1399905|143111|161408.84|1992-01-01|true
1401891|5509|57249.24|1992-01-01|true
1410629|61826|68822.45|1992-01-01|true
1430276|44831|132491.61|1992-01-01|true
1498310|139370|62832.99|1992-01-01|true
1508679|77716|261560.48|1992-01-01|true
1517600|58531|147891.43|1992-01-01|true
1540774|42073|55502.05|1992-01-01|true
1543525|141085|42505.35|1992-01-01|true
1545379|122560|12489.61|1992-01-01|true
1552449|19397|57827.19|1992-01-01|true
1555776|120415|40711.24|1992-01-01|true
1559970|60217|290043.13|1992-01-01|true
1572673|12238|27492.11|1992-01-01|true
1585734|64717|68591.27|1992-01-01|true
1586021|140308|13632.46|1992-01-01|true
1591622|140200|85432.73|1992-01-01|true
1604453|890|40723.66|1992-01-01|true
1608033|91699|25776.44|1992-01-01|true
1614787|2545|56644.78|1992-01-01|true
1629218|121828|262436.98|1992-01-01|true
1639335|132481|127252.34|1992-01-01|true
1643075|104261|105026.08|1992-01-01|true
1656837|63331|232736.23|1992-01-01|true
1673569|107912|258376.94|1992-01-01|true
1680997|73945|202564.38|1992-01-01|true
1681090|148286|153810.10|1992-01-01|true
1685828|53842|133837.32|1992-01-01|true
1701152|147571|83715.04|1992-01-01|true
1706016|66221|14644.37|1992-01-01|true
1719271|46345|58807.05|1992-01-01|true
1727298|99502|90356.18|1992-01-01|true
1731587|110485|28122.09|1992-01-01|true
1737829|72994|22604.83|1992-01-01|true
1752322|2797|77273.52|1992-01-01|true
1758628|34207|148135.47|1992-01-01|true
1782787|78266|213879.57|1992-01-01|true
1787520|8737|183586.73|1992-01-01|true
1791557|26509|109850.87|1992-01-01|true
1792544|70669|75505.39|1992-01-01|true
1794374|35326|271413.48|1992-01-01|true
1832480|70841|58617.16|1992-01-01|true
1837095|43300|61057.43|1992-01-01|true
1866913|129595|140954.20|1992-01-01|true
1868227|147094|120609.68|1992-01-01|true
1874662|78604|25532.56|1992-01-01|true
1875747|114898|214607.16|1992-01-01|true
1876097|48646|44469.63|1992-01-01|true
1880321|16021|6447.01|1992-01-01|true
1885254|65795|164856.74|1992-01-01|true
1902082|57539|108198.05|1992-01-01|true
1913443|132799|325957.59|1992-01-01|true
1920001|70319|205593.20|1992-01-01|true
1929409|136064|92485.11|1992-01-01|true
1939168|12454|83027.53|1992-01-01|true
1942917|107302|37110.35|1992-01-01|true
1945668|47384|33409.52|1992-01-01|true
1950566|62045|255323.53|1992-01-01|true
1950726|37852|108313.71|1992-01-01|true
1955750|80039|198258.00|1992-01-01|true
1974598|123511|156887.68|1992-01-01|true
1983334|91987|13262.80|1992-01-01|true
1984517|121093|9063.34|1992-01-01|true
2001892|143665|146032.69|1992-01-01|true
2005603|69730|164417.71|1992-01-01|true
2033824|82363|60313.01|1992-01-01|true
2048934|98677|171399.62|1992-01-01|true
2069187|79772|155113.95|1992-01-01|true
2069926|29233|80683.57|1992-01-01|true
2074886|71314|79741.72|1992-01-01|true
2074976|42650|142928.52|1992-01-01|true
2083685|95581|72600.25|1992-01-01|true
2088422|23728|124473.02|1992-01-01|true
2104164|20818|135428.11|1992-01-01|true
2109282|117200|326727.75|1992-01-01|true
2132197|99581|68828.39|1992-01-01|true
2138215|116467|56172.35|1992-01-01|true
2144260|55639|234089.95|1992-01-01|true
2144770|73481|142756.37|1992-01-01|true
2153317|10762|285145.35|1992-01-01|true
2156225|129004|193650.93|1992-01-01|true
2160263|52165|78151.47|1992-01-01|true
2161799|148319|171628.80|1992-01-01|true
2167527|64205|199990.39|1992-01-01|true
2168096|103219|48109.77|1992-01-01|true
2171652|138470|172763.02|1992-01-01|true
2179398|124102|134569.08|1992-01-01|true
2184032|120376|240883.09|1992-01-01|true
2185443|28924|26199.94|1992-01-01|true
2185830|61324|180447.60|1992-01-01|true
2194401|139330|113249.82|1992-01-01|true
2206016|48397|111414.34|1992-01-01|true
2208802|52795|132958.82|1992-01-01|true
2237796|123055|93729.55|1992-01-01|true
2259587|67436|282829.29|1992-01-01|true
2270529|64627|139569.47|1992-01-01|true
2275169|76708|48721.39|1992-01-01|true
2284740|140584|132736.20|1992-01-01|true
2303527|27770|215189.38|1992-01-01|true
2307681|112862|39984.81|1992-01-01|true
2319395|47839|37406.59|1992-01-01|true
2319618|120152|235945.66|1992-01-01|true
2323621|63367|309848.09|1992-01-01|true
2325219|97931|153113.21|1992-01-01|true
2330151|54469|293818.19|1992-01-01|true
2335747|102724|127440.92|1992-01-01|true
2343683|79987|198643.85|1992-01-01|true
2388551|19363|102667.39|1992-01-01|true
2391552|13075|197127.21|1992-01-01|true
2469159|132268|72326.44|1992-01-01|true
2494370|24451|164466.51|1992-01-01|true
2505350|94019|126034.75|1992-01-01|true
2510022|71050|146742.48|1992-01-01|true
2518852|111289|173025.72|1992-01-01|true
2526177|63160|72361.29|1992-01-01|true
2533476|131984|85069.19|1992-01-01|true
2533701|27167|49935.62|1992-01-01|true
2534624|137477|178437.80|1992-01-01|true
2543170|135391|188502.44|1992-01-01|true
2559431|88238|220765.48|1992-01-01|true
2569185|41092|50761.11|1992-01-01|true
2583427|138523|47735.31|1992-01-01|true
2583776|26359|267935.24|1992-01-01|true
2587813|100618|86127.19|1992-01-01|true
2593507|128183|127323.86|1992-01-01|true
2643653|126457|87585.84|1992-01-01|true
2653089|145315|287458.90|1992-01-01|true
2674662|67993|150528.89|1992-01-01|true
2690343|87661|60801.79|1992-01-01|true
2700708|12358|68563.70|1992-01-01|true
2701954|110983|47324.07|1992-01-01|true
2704001|80539|272525.22|1992-01-01|true
2712033|57046|85499.77|1992-01-01|true
2720386|99313|134059.26|1992-01-01|true
2741217|10252|155547.82|1992-01-01|true
2746625|74618|65815.17|1992-01-01|true
2746852|113309|168889.48|1992-01-01|true
2784001|73736|65347.64|1992-01-01|true
2785572|108134|182479.05|1992-01-01|true
2787906|145744|250953.09|1992-01-01|true
2835846|48085|217819.59|1992-01-01|true
2840000|80092|127120.44|1992-01-01|true
2843298|116423|29555.31|1992-01-01|true
2843905|105820|137652.24|1992-01-01|true
2860608|140722|249393.93|1992-01-01|true
2862565|24268|238873.76|1992-01-01|true
2865025|17204|129587.95|1992-01-01|true
2882052|92074|139264.22|1992-01-01|true
2884131|55306|127156.76|1992-01-01|true
2908514|10084|170285.32|1992-01-01|true
2913059|78763|293987.44|1992-01-01|true
2913477|69802|17254.24|1992-01-01|true
2941507|49078|135803.81|1992-01-01|true
2954913|147742|43253.49|1992-01-01|true
2961568|1822|45711.43|1992-01-01|true
2974083|122671|283016.85|1992-01-01|true
2977088|31831|164717.47|1992-01-01|true
2987362|91114|189425.74|1992-01-01|true
2992996|113594|90931.91|1992-01-01|true
3001924|20680|188049.08|1992-01-01|true
3007013|115660|154777.20|1992-01-01|true
3009031|101677|69986.11|1992-01-01|true
3042913|51220|125371.31|1992-01-01|true
3053511|11788|4441.59|1992-01-01|true
3066403|6926|187589.21|1992-01-01|true
3066689|133165|41766.92|1992-01-01|true
3070311|138256|162194.08|1992-01-01|true
3088161|862|174943.58|1992-01-01|true
3097249|24119|224012.44|1992-01-01|true
3133382|111745|336411.74|1992-01-01|true
3138151|95708|184144.72|1992-01-01|true
3142627|30505|142816.13|1992-01-01|true
3153504|51662|286389.35|1992-01-01|true
3163814|60544|129968.46|1992-01-01|true
3172390|31013|178818.74|1992-01-01|true
3182115|74683|166637.96|1992-01-01|true
3214433|6439|209631.87|1992-01-01|true
3238823|36068|92642.17|1992-01-01|true
3239905|104737|35159.47|1992-01-01|true
3240576|34246|206661.40|1992-01-01|true
3265059|46442|233972.67|1992-01-01|true
3266373|68126|140947.01|1992-01-01|true
3272003|60442|197368.34|1992-01-01|true
3273383|98428|129089.88|1992-01-01|true
3293793|115790|178666.09|1992-01-01|true
3301026|58285|112264.82|1992-01-01|true
3333572|79115|301209.29|1992-01-01|true
3363171|50245|22636.75|1992-01-01|true
3370945|10411|169201.68|1992-01-01|true
3375654|95947|160794.83|1992-01-01|true
3395076|96577|160450.00|1992-01-01|true
3421223|125926|102090.03|1992-01-01|true
3440037|2504|103764.26|1992-01-01|true
3446912|118354|77337.16|1992-01-01|true
3450533|70288|77704.07|1992-01-01|true
3454183|40573|202675.50|1992-01-01|true
3469025|114799|34962.89|1992-01-01|true
3483748|18712|111243.94|1992-01-01|true
3492899|126112|65447.61|1992-01-01|true
3501697|64714|100657.14|1992-01-01|true
3507392|15715|191451.13|1992-01-01|true
3518178|18968|32721.40|1992-01-01|true
3522915|50818|141140.71|1992-01-01|true
3523809|137345|96135.10|1992-01-01|true
3537221|73198|178355.23|1992-01-01|true
3542944|135241|195721.64|1992-01-01|true
3546976|141070|159859.96|1992-01-01|true
3552900|60383|229281.78|1992-01-01|true
3557312|135091|106611.73|1992-01-01|true
3558821|19513|26318.68|1992-01-01|true
3575970|113317|164848.78|1992-01-01|true
3582149|68408|37179.47|1992-01-01|true
3583684|79039|164888.36|1992-01-01|true
3584578|51349|229294.02|1992-01-01|true
3589984|77564|23024.63|1992-01-01|true
3595365|54697|134588.69|1992-01-01|true
3600130|5081|95456.95|1992-01-01|true
3608005|125365|90063.65|1992-01-01|true
3608804|109663|114321.44|1992-01-01|true
3626148|48725|193232.71|1992-01-01|true
3643973|7367|32508.34|1992-01-01|true
3654977|104146|351529.18|1992-01-01|true
3657665|10867|205973.41|1992-01-01|true
3666020|130769|137454.03|1992-01-01|true
3668544|88306|266497.53|1992-01-01|true
3694500|114967|204839.39|1992-01-01|true
3696455|55804|115424.76|1992-01-01|true
3701600|65726|68866.68|1992-01-01|true
3703075|105134|31501.33|1992-01-01|true
3704996|87386|241199.66|1992-01-01|true
3737891|13330|150373.43|1992-01-01|true
3741124|12580|149849.59|1992-01-01|true
3741763|77041|242953.42|1992-01-01|true
3753186|29704|159014.14|1992-01-01|true
3765445|80530|230576.10|1992-01-01|true
3785735|55097|80155.54|1992-01-01|true
3788131|85843|67968.03|1992-01-01|true
3804260|99475|214190.56|1992-01-01|true
3812550|14486|55277.13|1992-01-01|true
3839363|90862|85813.35|1992-01-01|true
3850144|110240|267061.39|1992-01-01|true
3870533|38558|111841.53|1992-01-01|true
3891367|142885|49961.46|1992-01-01|true
3891972|9883|248347.46|1992-01-01|true
3897508|81665|102126.67|1992-01-01|true
3902531|71147|82968.42|1992-01-01|true
3903875|67906|8320.09|1992-01-01|true
3907655|149806|75717.34|1992-01-01|true
3919623|74039|141118.73|1992-01-01|true
3925505|31471|107817.61|1992-01-01|true
3930276|135022|173568.02|1992-01-01|true
3954465|83902|50036.28|1992-01-01|true
3958784|29084|77454.99|1992-01-01|true
3973414|13060|206414.79|1992-01-01|true
4010469|49385|200738.13|1992-01-01|true
4031011|47971|45972.87|1992-01-01|true
4055584|65296|59148.89|1992-01-01|true
4065797|26155|179640.02|1992-01-01|true
4083873|113807|228959.28|1992-01-01|true
4097125|78607|83571.98|1992-01-01|true
4097248|10945|58893.68|1992-01-01|true
4100452|98851|32518.17|1992-01-01|true
4103971|37201|209152.63|1992-01-01|true
4107620|96916|152863.55|1992-01-01|true
4109575|85601|270261.94|1992-01-01|true
4118048|148366|12764.86|1992-01-01|true
4137536|92660|247399.34|1992-01-01|true
4145538|128546|138039.70|1992-01-01|true
4158663|29293|227444.33|1992-01-01|true
4185536|53707|186849.57|1992-01-01|true
4204423|47534|159970.36|1992-01-01|true
4211585|123943|127484.77|1992-01-01|true
4224195|109165|1549.58|1992-01-01|true
4227367|17074|234331.89|1992-01-01|true
4227684|117512|87493.22|1992-01-01|true
4262209|92453|105065.49|1992-01-01|true
4262469|91033|99962.49|1992-01-01|true
4280615|9937|177176.70|1992-01-01|true
4283297|81457|301637.49|1992-01-01|true
4324771|142297|150528.97|1992-01-01|true
4336832|91963|160909.79|1992-01-01|true
4342979|22921|44691.28|1992-01-01|true
4363238|94199|262126.13|1992-01-01|true
4373831|103855|160155.08|1992-01-01|true
4373953|19285|91448.22|1992-01-01|true
4376420|9799|240151.16|1992-01-01|true
4382788|42811|31528.06|1992-01-01|true
4384101|2920|206385.80|1992-01-01|true
4390050|46304|63515.29|1992-01-01|true
4396228|98177|36560.16|1992-01-01|true
4406368|41951|229706.72|1992-01-01|true
4415174|59128|42064.41|1992-01-01|true
4426117|19082|162134.92|1992-01-01|true
4435329|24727|41082.00|1992-01-01|true
4443042|89728|119855.60|1992-01-01|true
4444707|52241|83595.43|1992-01-01|true
4446240|135205|54166.12|1992-01-01|true
4455718|54103|105751.97|1992-01-01|true
4473894|7408|221347.63|1992-01-01|true
4480455|129628|323104.44|1992-01-01|true
4484070|70184|181929.35|1992-01-01|true
4505796|51283|128441.60|1992-01-01|true
4512386|87475|165572.02|1992-01-01|true
4513792|144545|249922.64|1992-01-01|true
4521603|89240|210720.52|1992-01-01|true
4522082|33646|258213.73|1992-01-01|true
4522406|131644|45606.76|1992-01-01|true
4538915|90889|77323.05|1992-01-01|true
4548353|89450|133030.78|1992-01-01|true
4550146|128497|171158.19|1992-01-01|true
4554916|111454|261955.77|1992-01-01|true
4578720|36575|161745.95|1992-01-01|true
4582561|36779|207150.11|1992-01-01|true
4587877|12869|183742.81|1992-01-01|true
4596678|34325|136394.52|1992-01-01|true
4606436|43774|110693.92|1992-01-01|true
4637220|4951|80188.59|1992-01-01|true
4649571|138610|68955.59|1992-01-01|true
4651429|119633|154188.20|1992-01-01|true
4664516|110314|161656.30|1992-01-01|true
4667937|138505|61131.41|1992-01-01|true
4677542|17023|102636.86|1992-01-01|true
4681636|126137|116422.02|1992-01-01|true
4685093|92030|124815.32|1992-01-01|true
4692097|123323|47715.66|1992-01-01|true
4697030|72215|157706.93|1992-01-01|true
4698852|6812|91962.87|1992-01-01|true
4733415|41831|326991.17|1992-01-01|true
4749669|88795|65427.39|1992-01-01|true
4764353|43373|271212.81|1992-01-01|true
4771680|87050|168717.90|1992-01-01|true
4772902|140249|171154.93|1992-01-01|true
4804226|7403|131609.12|1992-01-01|true
4811553|96974|148223.23|1992-01-01|true
4812032|20968|164444.71|1992-01-01|true
4813991|47009|11327.12|1992-01-01|true
4817442|102211|108077.77|1992-01-01|true
4844614|61484|322328.62|1992-01-01|true
4847269|145130|126667.17|1992-01-01|true
4848802|53111|253315.10|1992-01-01|true
4859008|9316|183255.89|1992-01-01|true
4861346|120718|157768.78|1992-01-01|true
4868679|102253|227145.32|1992-01-01|true
4880773|15901|163626.11|1992-01-01|true
4905731|47077|80600.28|1992-01-01|true
4920806|131281|35014.10|1992-01-01|true
4953216|63443|154479.23|1992-01-01|true
4967591|47392|235896.14|1992-01-01|true
4969154|142660|155027.59|1992-01-01|true
4996835|26359|149601.94|1992-01-01|true
4998912|47822|188168.15|1992-01-01|true
5002593|146399|228782.77|1992-01-01|true
5010052|104875|84598.81|1992-01-01|true
5018977|104149|69203.09|1992-01-01|true
5038981|107743|183142.88|1992-01-01|true
5044099|33901|36676.33|1992-01-01|true
5051174|9581|93875.31|1992-01-01|true
5051553|81523|54461.60|1992-01-01|true
5062656|43118|248014.98|1992-01-01|true
5073441|117568|355047.37|1992-01-01|true
5081635|117493|106365.98|1992-01-01|true
5102567|60661|48643.48|1992-01-01|true
5104800|105944|202222.98|1992-01-01|true
5114023|70405|73394.88|1992-01-01|true
5121094|23882|180961.78|1992-01-01|true
5137190|78592|116264.81|1992-01-01|true
5154438|136930|201093.74|1992-01-01|true
5165159|141004|157383.25|1992-01-01|true
5185474|34390|39710.58|1992-01-01|true
5188999|60707|188503.83|1992-01-01|true
5205888|125902|55701.36|1992-01-01|true
5230983|17825|113278.41|1992-01-01|true
5235042|140920|252285.03|1992-01-01|true
5235271|107785|41161.99|1992-01-01|true
5246597|108589|86505.56|1992-01-01|true
5261152|48871|86554.43|1992-01-01|true
5267971|144784|26032.56|1992-01-01|true
5276642|118778|101928.64|1992-01-01|true
5277504|38828|52982.33|1992-01-01|true
5283303|54475|306922.84|1992-01-01|true
5285063|95732|54758.56|1992-01-01|true
5287876|61312|56433.03|1992-01-01|true
5290823|136816|78468.82|1992-01-01|true
5292964|55019|27768.87|1992-01-01|true
5316032|81797|273059.67|1992-01-01|true
5326274|99784|52535.89|1992-01-01|true
5332163|112225|78903.74|1992-01-01|true
5353702|16504|240873.73|1992-01-01|true
5364544|32726|143220.99|1992-01-01|true
5365731|71998|263166.94|1992-01-01|true
5373861|133145|138275.53|1992-01-01|true
5383875|48292|33789.37|1992-01-01|true
5390343|131869|256424.24|1992-01-01|true
5404962|81559|161735.12|1992-01-01|true
5416230|147377|24419.37|1992-01-01|true
5419109|91057|244127.88|1992-01-01|true
5431079|81157|156974.97|1992-01-01|true
5431845|30760|29396.21|1992-01-01|true
5439651|136829|41780.98|1992-01-01|true
5440359|58420|187479.90|1992-01-01|true
5449283|102184|135327.09|1992-01-01|true
5465024|84970|253469.55|1992-01-01|true
5468352|35152|107300.01|1992-01-01|true
5482118|43577|271592.11|1992-01-01|true
5485507|83875|256643.97|1992-01-01|true
5487392|60970|116710.65|1992-01-01|true
5493121|81674|197896.32|1992-01-01|true
5493955|30973|268392.99|1992-01-01|true
5495776|68894|76113.61|1992-01-01|true
5497253|146203|126667.86|1992-01-01|true
5505478|99932|250323.80|1992-01-01|true
5508097|80057|233024.77|1992-01-01|true
5520036|5674|166941.06|1992-01-01|true
5520544|45382|91883.05|1992-01-01|true
5551524|76079|244392.08|1992-01-01|true
5557568|50473|161934.59|1992-01-01|true
5559427|52960|82080.56|1992-01-01|true
5559747|40342|199410.33|1992-01-01|true
5566467|5240|204989.68|1992-01-01|true
5572069|61795|143808.05|1992-01-01|true
5586306|147610|78117.82|1992-01-01|true
5603490|20630|169073.59|1992-01-01|true
5613031|49306|68900.41|1992-01-01|true
5615043|65350|155583.15|1992-01-01|true
5628998|49814|157665.55|1992-01-01|true
5640354|58582|105571.73|1992-01-01|true
5644391|100300|28692.55|1992-01-01|true
5653190|17830|105262.59|1992-01-01|true
5660483|3583|31518.61|1992-01-01|true
5660774|53731|102091.29|1992-01-01|true
5663939|49988|199206.13|1992-01-01|true
5670564|57106|300462.98|1992-01-01|true
5672545|114925|141074.04|1992-01-01|true
5677125|33623|65150.50|1992-01-01|true
5688898|6422|131827.52|1992-01-01|true
5689668|73948|31559.36|1992-01-01|true
5693284|126898|238128.57|1992-01-01|true
5706884|144607|174875.86|1992-01-01|true
5714757|58784|139510.02|1992-01-01|true
5729347|55819|62981.26|1992-01-01|true
5742180|16432|82743.88|1992-01-01|true
5750435|3964|142646.88|1992-01-01|true
5757698|59842|155420.38|1992-01-01|true
5764199|70421|278381.77|1992-01-01|true
5765569|16228|124544.07|1992-01-01|true
5772962|55256|167086.36|1992-01-01|true
5775681|133768|129920.80|1992-01-01|true
5781479|65527|13756.19|1992-01-01|true
5782625|145031|155983.02|1992-01-01|true
5802566|119017|282176.26|1992-01-01|true
5804165|140185|205997.48|1992-01-01|true
5806789|113264|1324.24|1992-01-01|true
5820484|84034|221237.19|1992-01-01|true
5825536|14428|99869.94|1992-01-01|true
5854464|41117|237332.76|1992-01-01|true
5861955|46804|145375.25|1992-01-01|true
5863808|93251|250459.65|1992-01-01|true
5880514|28687|92221.08|1992-01-01|true
5885633|71485|183949.02|1992-01-01|true
5896037|12416|53083.96|1992-01-01|true
5898340|107990|45945.87|1992-01-01|true
5902817|104884|360281.32|1992-01-01|true
5922213|88210|114925.83|1992-01-01|true
5929827|22634|23522.12|1992-01-01|true
5969254|98558|96356.11|1992-01-01|true
5976226|81875|51228.42|1992-01-01|true
5984835|93515|108346.95|1992-01-01|true
5988388|119038|16296.21|1992-01-01|true
5996838|4156|26777.89|1992-01-01|true
5998247|14444|205383.50|1992-01-01|true
1248|47026|252419.47|1992-01-02|true
3139|16475|52870.80|1992-01-02|true
3712|63805|175776.59|1992-01-02|true
51648|105251|298046.09|1992-01-02|true
53988|58816|94992.82|1992-01-02|true
63906|14123|310867.73|1992-01-02|true
69378|36602|151197.71|1992-01-02|true
69476|111821|87439.06|1992-01-02|true
90690|63439|253254.57|1992-01-02|true
108992|149030|195781.40|1992-01-02|true
128610|126635|38897.55|1992-01-02|true
128710|45985|162424.25|1992-01-02|true
130852|116437|319466.42|1992-01-02|true
135392|8236|155097.20|1992-01-02|true
152805|27481|123419.94|1992-01-02|true
153954|72784|126736.71|1992-01-02|true
156868|122170|163782.04|1992-01-02|true
165571|40027|265035.21|1992-01-02|true
165636|20774|152777.65|1992-01-02|true
168197|69067|72397.20|1992-01-02|true
169063|130375|61424.78|1992-01-02|true
228422|27446|16221.59|1992-01-02|true
229026|101674|108170.62|1992-01-02|true
249894|31567|229721.69|1992-01-02|true
252960|98113|68635.28|1992-01-02|true
255876|77167|107759.20|1992-01-02|true
258630|108716|172236.15|1992-01-02|true
261251|79408|47331.56|1992-01-02|true
265862|58231|199927.19|1992-01-02|true
271808|16891|48273.19|1992-01-02|true
296005|5998|54679.67|1992-01-02|true
308578|53107|39763.80|1992-01-02|true
331045|117241|72325.63|1992-01-02|true
332675|43543|38561.36|1992-01-02|true
336066|121522|140361.52|1992-01-02|true
338048|96185|307095.69|1992-01-02|true
348931|133750|36876.21|1992-01-02|true
349347|5342|51776.32|1992-01-02|true
361057|109268|286890.61|1992-01-02|true
362566|16732|99015.53|1992-01-02|true
363520|35432|117567.33|1992-01-02|true
370820|97555|36583.45|1992-01-02|true
382657|68275|256166.93|1992-01-02|true
386433|119576|75804.25|1992-01-02|true
388037|87964|194826.07|1992-01-02|true
398274|10184|138337.50|1992-01-02|true
401377|56336|86712.13|1992-01-02|true
404832|65773|96202.62|1992-01-02|true
405825|45805|95639.82|1992-01-02|true
411074|123835|99916.79|1992-01-02|true
416871|112139|183132.15|1992-01-02|true
448963|105227|273455.31|1992-01-02|true
454244|19261|162887.46|1992-01-02|true
